hours,mean_0 aSf 10 PrLDm,sd_0 aSf 10 PrLDm,mean_0 aSf 15 PrLDm,sd_0 aSf 15 PrLDm,mean_0 aSf 20 PrLDm,sd_0 aSf 20 PrLDm,mean_0 aSf 25 PrLDm,sd_0 aSf 25 PrLDm,mean_0 aSf 30 PrLDm,sd_0 aSf 30 PrLDm,mean_0 aSf 5 PrLDm,sd_0 aSf 5 PrLDm,mean_0.1 aSf 0 PrLDm,sd_0.1 aSf 0 PrLDm,mean_0.1 aSf 10 PrLDm,sd_0.1 aSf 10 PrLDm,mean_0.1 aSf 15 PrLDm,sd_0.1 aSf 15 PrLDm,mean_0.1 aSf 20 PrLDm,sd_0.1 aSf 20 PrLDm,mean_0.1 aSf 25 PrLDm,sd_0.1 aSf 25 PrLDm,mean_0.1 aSf 30 PrLDm,sd_0.1 aSf 30 PrLDm,mean_0.1 aSf 5 PrLDm,sd_0.1 aSf 5 PrLDm,mean_0.5 aSf 0 PrLDm,sd_0.5 aSf 0 PrLDm,mean_0.5 aSf 10 PrLDm,sd_0.5 aSf 10 PrLDm,mean_0.5 aSf 15 PrLDm,sd_0.5 aSf 15 PrLDm,mean_0.5 aSf 20 PrLDm,sd_0.5 aSf 20 PrLDm,mean_0.5 aSf 25 PrLDm,sd_0.5 aSf 25 PrLDm,mean_0.5 aSf 30 PrLDm,sd_0.5 aSf 30 PrLDm,mean_0.5 aSf 5 PrLDm,sd_0.5 aSf 5 PrLDm,mean_01 aSf 0 PrLDm,sd_01 aSf 0 PrLDm,mean_01 aSf 10 PrLDm,sd_01 aSf 10 PrLDm,mean_01 aSf 15 PrLDm,sd_01 aSf 15 PrLDm,mean_01 aSf 20 PrLDm,sd_01 aSf 20 PrLDm,mean_01 aSf 25 PrLDm,sd_01 aSf 25 PrLDm,mean_01 aSf 30 PrLDm,sd_01 aSf 30 PrLDm,mean_01 aSf 5 PrLDm,sd_01 aSf 5 PrLDm,mean_2 aSf 0 PrLDm,sd_2 aSf 0 PrLDm,mean_2 aSf 10 PrLDm,sd_2 aSf 10 PrLDm,mean_2 aSf 15 PrLDm,sd_2 aSf 15 PrLDm,mean_2 aSf 20 PrLDm,sd_2 aSf 20 PrLDm,mean_2 aSf 25 PrLDm,sd_2 aSf 25 PrLDm,mean_2 aSf 30 PrLDm,sd_2 aSf 30 PrLDm,mean_2 aSf 5 PrLDm,sd_2 aSf 5 PrLDm,mean_4 aSf 0 PrLDm,sd_4 aSf 0 PrLDm,mean_4 aSf 10 PrLDm,sd_4 aSf 10 PrLDm,mean_4 aSf 15 PrLDm,sd_4 aSf 15 PrLDm,mean_4 aSf 20 PrLDm,sd_4 aSf 20 PrLDm,mean_4 aSf 25 PrLDm,sd_4 aSf 25 PrLDm,mean_4 aSf 30 PrLDm,sd_4 aSf 30 PrLDm,mean_4 aSf 5 PrLDm,sd_4 aSf 5 PrLDm
46,9320.098479,1606.799809,16312.24949,8273.050644,23840.26893,9788.650411,25095.15233,9889.636739,23269.4339,5072.8134,8480.245821,3529.427981,3203.147395,203.7258094,14114.0928,1872.017799,17823.67831,3985.607418,32332.22493,14953.63715,29001.19357,15411.43279,28570.26422,16179.89346,7345.396677,3854.571665,3037.899822,28.26668157,10374.58982,669.8238646,14836.59369,3386.717854,16975.74021,1058.545989,20318.58181,2545.414058,27048.58081,13489.0395,20284.53281,10703.81682,3114.564647,66.6346605,8378.750132,1334.093984,16949.06653,9457.697579,3677.651659,5134.023002,27804.43763,7370.583907,28946.3655,7408.077924,6405.538772,609.6648696,3183.465476,32.29921325,10045.40349,1203.177359,15828.75235,2446.787859,18789.94756,990.5320365,22339.88264,1508.126971,11436.79821,2633.90941,7067.356467,319.8023151,3257.676296,56.06968038,10305.39268,547.2694787,13520.23859,1314.871705,18456.55293,3924.954937,35311.35308,9416.726289,35472.03765,7720.025124,7278.223315,899.5779645
46.333,9303.538099,1571.427242,16127.88241,8456.352241,24662.14387,10565.29398,25116.53433,9984.649115,23348.00733,5083.727925,8454.166074,3525.451449,3208.722191,211.2863756,14082.7389,1828.306305,17970.92841,4117.648647,32307.71729,14766.50962,28823.2035,14917.5985,28834.5921,16063.13567,7418.722725,3899.783775,3046.003578,8.904724169,10356.52116,755.5692757,14725.77239,3275.249874,17069.90821,977.8950992,20367.59814,2413.211872,27138.89727,13524.84087,20338.19216,10656.64721,3114.773614,52.52275369,8438.703756,1283.503107,17729.81864,9812.350705,3527.87612,4840.59135,28132.00211,7424.691437,30611.34393,10194.708,6460.037332,632.691234,3182.46918,2.61956273,10039.53541,1239.034837,15838.09847,2656.151858,18592.48277,979.1200505,22477.77179,1380.157185,11453.05325,2587.126886,7113.541974,278.3093096,3250.315443,48.73726868,10056.22376,478.9691653,13458.75202,1372.334065,18529.22014,3884.700591,35176.18593,9456.047724,35515.08725,7709.775085,7356.013967,875.0473029
46.667,9211.35032,1685.489889,16074.23061,8377.628826,24486.55151,9493.461993,25342.88599,10021.71881,23430.27535,5096.991378,8620.665572,3454.590179,3217.233944,221.4914702,13931.74746,1897.918326,18253.92597,4126.701156,32327.36725,14646.29276,29102.47346,14973.7768,29107.76444,15951.13833,7327.027555,3741.781265,3043.543864,20.68504132,10285.48643,699.2348702,14920.71922,3399.743726,17122.98572,996.7872537,20425.68159,2419.630022,27272.86516,13620.42405,20288.34095,10646.37419,3112.05487,60.47896852,8524.389381,1301.735639,17302.20534,9824.58935,3749.349583,5282.929653,28833.66284,7938.97946,29130.39792,7541.284839,6441.369534,658.2678031,3195.207672,7.765831785,9937.247831,957.6566806,15704.77998,2346.17848,18759.42772,926.218996,22566.26497,1290.427635,11199.89121,2096.019087,7192.109084,238.4242867,3255.804669,22.46315354,10313.82526,512.543298,13265.60657,1806.435298,18785.01496,3708.75906,35246.2221,9449.484025,35503.18719,7734.815169,7320.177518,900.6512034
47,9132.391501,1710.172679,16330.04911,8331.497524,25244.17531,10813.32578,25474.17201,9849.085293,23463.51361,5093.539654,8661.075644,3384.172551,3218.979349,212.499235,13912.11701,2000.240725,18433.81994,3967.827149,32682.07044,15009.07335,29560.07527,15369.2745,29353.72475,15842.92891,7481.548997,3930.217709,3039.998322,20.05557465,10425.64074,523.2582271,14731.1178,3368.427791,17181.40638,969.2705466,20461.02421,2330.753176,27423.97794,13740.56429,20274.05828,10605.71011,3121.906823,60.43313619,8598.754234,1141.885953,17255.40287,9588.312422,3777.196708,5331.054052,29243.94069,8418.546335,30362.0637,9570.448468,6452.949245,617.867849,3182.607407,11.3354319,9906.955449,1020.216815,15397.88413,1846.91927,19059.85616,1096.517903,22364.1424,1464.334173,11209.64417,2066.924456,7129.309917,227.3486559,3260.369373,41.78673714,10229.08758,473.5828869,13337.68064,1687.870709,18884.69543,3794.137031,35985.02575,9325.308662,35579.56334,7731.5031,7363.574791,893.4032324
47.333,9231.964088,1677.847346,16300.7452,8756.301321,24334.09757,10151.27675,25772.52828,10395.85919,23539.87847,5141.824229,8691.523609,3469.848067,3237.517236,229.4313733,13922.07674,1986.102527,18321.11136,3861.479088,33195.70589,15325.91781,30174.75634,16083.19338,29569.28019,15778.66349,7493.85834,3892.505234,3043.05797,9.717811618,10467.96583,660.2417043,14917.42422,3439.015427,17171.16642,998.979168,20607.04361,2394.902457,27521.95012,13806.1448,20429.59034,10721.00949,3123.573056,62.6548795,8491.691286,1132.878572,17682.90177,9825.167178,3466.227624,4714.380247,29159.44339,8432.029371,29661.42239,8329.900379,6647.995073,857.8060543,3210.171296,9.524155155,9984.947121,819.4737052,15733.66228,2232.554864,18923.4548,720.44132,22342.90922,1538.604734,11033.50681,1713.207648,7184.650851,228.5780295,3245.400893,26.72423007,10367.58358,510.8026587,13599.12044,1387.449608,18286.53237,4512.5855,35124.6684,9489.358433,35587.20258,7751.901836,7337.525548,960.020967
47.667,9226.348455,1707.605296,16347.59633,8754.326064,25119.20069,10675.78824,26099.94483,10802.06289,23594.34114,5128.784974,8749.402921,3302.791992,3245.573162,241.7669812,13920.12067,2087.947839,18318.67002,4113.916624,33472.57348,15435.4707,30105.50584,15690.36937,29743.18502,15693.58297,7477.46897,3793.134511,3033.540081,13.57870073,10257.43806,701.1620866,14922.52406,3375.538634,17200.41941,1061.757612,20771.10737,2522.341787,27530.43049,13729.71348,20248.41055,10593.89004,3127.302283,57.83042491,8414.853923,1173.800228,18136.74124,10592.28373,3740.045942,5246.430905,29474.97389,8647.488052,30293.59232,9325.54518,6670.899423,846.9113262,3203.557937,8.690474995,9831.80441,995.2494828,16150.2672,2950.605891,18682.65513,883.0868891,22738.45789,1221.726088,10912.72292,1483.89449,7197.639395,163.6117215,3237.009243,29.5689814,10239.31037,430.1602347,13515.18338,1510.785476,18713.69142,4105.667779,34996.00688,9546.523183,35637.06239,7768.421814,7359.614745,911.3411852
48,9312.416842,1711.698269,16486.07543,8352.690516,24502.87638,9808.413353,26437.3213,10701.5315,23608.07595,5074.542434,8775.557664,3308.414598,3247.492,247.903733,14158.21712,1928.030019,18420.94576,3917.197979,33611.92166,15354.4562,29932.53869,15291.21024,29916.93783,15598.4513,7593.540877,3891.412662,3042.648991,15.87475675,10388.80737,724.264159,14925.2131,3506.878478,17209.25276,1100.148409,20885.61702,2572.496701,27603.51223,13742.18002,20238.96323,10633.08812,3132.374459,64.54327024,8731.414235,1189.023058,16996.20875,9275.320006,3467.207712,4691.036,29612.91606,8401.492938,30096.36259,8949.777425,6751.010444,806.9366404,3195.972354,8.197222139,10071.85117,1234.933903,15663.08613,2166.118791,19159.40104,1393.402959,22456.20299,1498.295865,12794.43465,4989.11188,7181.642232,298.1762704,3229.11153,35.06250768,10193.93752,476.6670012,13180.0777,1810.371382,18716.96602,4117.661531,35352.80646,9448.968799,35656.89886,7760.167113,7410.86159,900.7821217
48.333,9258.419528,1704.836746,16240.57406,8510.762617,25320.73995,10914.61312,26698.91696,10235.43645,23630.93203,5045.031085,8825.5542,3240.92901,3267.801157,255.8324978,14053.57178,2093.832203,18674.11561,3820.737644,33505.78544,15084.02519,29969.2642,15149.81527,30130.08771,15540.4738,7684.151924,3892.683406,3052.156368,13.99521904,10496.319,623.1865214,15242.15687,3639.398012,17257.03558,1032.530243,20897.15107,2506.665939,27646.31462,13730.65815,20471.34186,10696.40555,3114.916646,58.86920421,8791.627571,1314.941009,18428.81486,10667.10292,3902.554311,5558.015076,30120.90903,8914.738651,28910.76579,6835.652029,6799.998476,806.7655001,3196.878704,11.06592097,10061.38221,1142.958953,15672.46602,1977.96225,19010.4315,346.9590743,22501.08289,1495.398209,11809.94481,3047.691127,7101.072437,295.2206898,3280.23226,46.07107213,10407.9936,499.3006363,13567.1092,1621.446865,18654.99455,4082.44706,35024.24175,9567.705804,35676.41755,7785.542178,7446.567054,941.8769052
48.667,9392.922978,1648.795004,16424.61335,8778.068445,24575.26675,10130.69656,26374.5514,10936.88443,23630.29847,4976.093603,8967.264992,3184.306577,3276.699744,267.3269785,13892.80843,2180.828595,18765.00871,3923.469331,33593.46569,15110.28429,30350.58832,15521.77136,30274.70015,15453.53727,7810.242879,3871.885614,3044.322056,14.06964772,10434.91118,644.3547706,15024.00574,3465.202293,17291.11598,1043.210818,20950.26486,2496.397356,27714.23337,13742.3937,20332.66997,10650.92019,3124.957052,65.59169526,8637.039853,1168.955483,17424.07647,10021.044,3490.109969,4719.12061,29902.09383,8710.447139,31062.61321,10481.7641,6770.460357,682.4786093,3203.574603,9.09833073,10164.89546,1127.631478,15791.33412,2343.981696,19713.3573,1026.04053,22541.1088,1577.301598,11794.20795,2964.244177,7136.252835,365.3594261,3267.912108,46.82822838,10294.65621,380.2696966,13471.5486,1418.392377,18590.78104,3934.521268,35409.16918,9385.07501,35673.33637,7803.914045,7369.734407,910.8300523
49,9266.337079,1747.032496,16436.16701,8693.710753,25614.16845,10903.39376,26958.95383,11364.24005,23692.3803,5020.024789,8980.632848,3233.198466,3291.124613,275.7328139,13928.43179,2253.072269,18664.83294,3977.096859,33820.31894,15254.36252,30902.66246,16129.86258,30450.05995,15369.04603,8667.195639,4423.169941,3049.145728,9.380721423,10391.8875,775.9977991,14963.46894,3355.214173,17450.33487,1028.057075,20999.58598,2399.018809,27766.48079,13721.6334,20408.9495,10688.2575,3136.815227,59.59626967,8657.99525,978.4803029,17043.55649,9179.262748,3631.595035,5011.40173,29999.93871,8936.333553,29617.12822,7896.361047,6828.750986,744.7333667,3228.294841,51.10687826,10146.228,1290.486273,16113.96558,2546.53107,18803.39826,679.9075623,22814.29296,1240.132377,11223.73463,1833.233743,7122.867622,197.6144223,3296.080428,86.39735733,10459.81009,598.3521488,13481.45561,1621.90524,18564.30203,3878.564416,35768.01817,9344.125808,35760.70242,7789.69231,7378.084894,957.9986657
49.333,9621.430786,2247.990341,18523.10373,11186.28258,21701.25517,12354.20881,33222.18595,7724.171507,23874.86321,7071.261269,10034.68381,3711.461326,3430.823738,168.5406867,14553.43258,2881.555474,18461.19702,5543.438538,27810.07341,15064.09905,23600.89253,13734.99411,21855.13065,3181.79575,17201.12868,8512.778641,3041.780297,7.603911318,10849.83003,419.0362105,14460.71167,4531.548013,17987.28132,786.7005842,22182.5567,1518.078072,26485.07143,19131.38006,16375.4103,11283.65825,3156.560048,65.84585174,8513.830325,1403.139811,12036.02752,1648.93409,4420.426865,5760.946155,26673.40069,8942.639021,25101.35573,429.0097835,6643.686201,930.6937444,3265.547619,72.76465496,9696.757074,911.6630387,16233.80553,3603.141139,18757.25767,1068.631976,23160.68361,1539.111798,12079.35896,2170.274387,7198.217067,353.8396867,3270.718469,32.92505672,10534.13827,219.0075546,14061.75027,1776.60541,19208.34609,5145.833712,36282.47503,13267.40922,32617.56311,7780.385166,7756.362951,899.9531164
49.667,9676.830878,2322.377844,18519.74023,10980.32147,21980.20966,12505.59403,33255.83782,7467.276961,24023.57794,7235.713464,10124.66267,3466.698337,3466.327276,190.4559933,14708.14045,2920.152381,18566.87561,5589.147913,28031.84009,15338.78644,23891.27139,14018.71524,22069.93423,3258.441055,19218.32548,11324.51261,3056.386072,2.234500109,11003.54277,207.2083217,14454.76492,4636.124509,17964.22942,805.0119703,22243.91856,1540.193748,26553.04396,19149.80368,16204.00937,11076.25623,3152.058238,55.23668959,8528.050542,1402.828377,11860.99388,1930.410162,4573.785073,6029.982167,27144.70059,9562.488685,25187.91012,453.8354405,6634.382688,943.8508984,3236.329762,54.68797517,9570.63222,1053.716063,15824.238,3084.73636,18833.89148,1226.044397,23184.64408,1614.121029,12335.97666,2577.643669,7249.621187,188.1040793,3283.616121,82.56727405,10410.00292,403.0467398,14358.33556,1430.709575,19334.65577,4972.8617,36331.63621,13150.25744,32677.87718,7823.255731,7818.967033,1005.45922
50,9624.496931,2274.766856,18695.5836,11177.11866,22367.41586,12515.20191,33400.91944,6827.937008,24129.05168,7288.783617,10199.9793,3507.076617,3476.185429,196.3134484,14802.64607,2695.991586,18861.83062,5672.650133,28171.81468,15355.79294,24089.36701,14256.16789,22223.11336,3190.305488,19230.59998,11585.21586,3059.266432,0.452849874,10761.62767,709.0272132,14541.84502,4626.111739,17954.00664,821.6674669,22524.89897,1724.069212,26491.92308,19004.31064,16421.87559,11221.98652,3167.833736,91.68874828,8520.314079,1529.734899,12154.18807,1650.121251,4979.358178,6723.973266,26870.37073,9177.356095,25245.02178,449.7507133,6707.572881,936.5603754,3226.069048,32.42926386,9667.702627,1008.620624,15580.90236,2795.762128,18783.0733,1398.289911,23168.89226,1575.586271,12676.06229,3126.241738,7213.640903,385.9628585,3260.102349,66.32329479,10725.25379,71.06959463,14145.87907,1527.521667,19420.92546,5055.918904,36312.9756,13166.29375,32775.84998,7865.643672,7807.453061,989.1760054
50.333,9719.56814,2213.854967,18668.95239,11124.27121,22418.91241,12305.19607,33701.29266,7128.636688,24171.1582,7239.135504,10289.31925,3417.10412,3488.567224,207.0872175,14897.05056,2726.532243,18823.59648,5480.648222,28255.09908,15290.33692,24303.71443,14494.67865,22420.74236,3302.553022,19280.8611,11511.38281,3052.979657,0.121421061,10863.43524,583.1025289,14539.72831,4678.60269,18037.42686,798.2201269,22771.00928,1912.003615,26514.93956,18942.06193,16493.66554,11366.90725,3174.487025,77.05628937,8605.99278,1419.880628,12007.6422,1771.101383,4826.199795,6448.716578,26822.13175,9056.809974,25298.14024,469.7172316,6673.744284,989.8218569,3256.200595,19.51530537,9657.940222,1120.196435,15714.96094,2911.810491,18686.82794,1142.786777,23193.89226,1610.94161,12414.06595,2632.057159,7120.849209,352.6860331,3272.820818,4.496042827,10561.49125,178.9103921,14292.84143,1230.59005,19361.69564,5619.100911,36348.79682,13136.34244,32855.65002,7974.255334,7791.541758,1072.740042
50.667,9680.62922,2399.030563,18652.24376,11023.45,22149.49724,12773.8879,34079.30032,8196.357095,24163.99258,7121.98999,10311.52331,3529.796978,3507.118044,207.7224537,14792.43258,2875.898619,18930.51328,5630.672519,28367.96971,15340.01734,24507.74588,14720.90836,22553.2517,3276.376861,19262.30377,11459.1638,3074.290275,1.863846343,11331.54781,64.12639649,14662.1217,4777.041305,18183.69141,643.0307547,22832.33814,1888.911111,26524.46703,18962.52917,16281.30392,11031.58708,3184.758902,87.34027628,8541.368231,1403.79331,12306.75994,1522.033291,5077.293826,6876.377443,27476.89946,9968.649209,25348.31274,489.7601806,6742.722123,1026.432855,3248.222024,23.72764148,9752.302269,956.0207335,15949.1607,3250.09003,18834.04084,681.5312502,23246.07566,1614.924888,11994.96207,1915.894867,7290.55876,329.7719586,3284.255871,53.37825875,10540.74737,243.601999,14031.60371,1631.148675,19648.60934,5549.926501,36373.90352,13146.39283,32917.3062,7956.798541,7763.297331,1028.55375
51,9677.896102,2385.925214,18933.01146,11234.49633,22481.68069,12584.12385,34568.07184,8210.822341,24122.85895,6990.657114,10320.60052,3392.451341,3530.28707,221.6255513,14853.93258,2848.321455,18897.47913,5881.03661,28630.41093,15608.09394,24644.2616,14882.81358,22714.35673,3280.470975,19243.15962,11365.10179,3066.521326,1.010152712,11182.06204,322.7466325,14654.77169,4781.778936,18143.84709,742.2458749,22808.60309,1782.4704,26692.25275,19088.69723,16284.39272,11054.15296,3175.797224,98.70818065,8543.258123,1416.676949,11976.11621,2135.298136,4631.066657,6093.707832,27977.7001,10534.0527,25393.37716,525.2066173,6762.318219,1123.394097,3261.222024,42.11241779,9694.410936,1142.644677,16042.47803,3283.065716,18774.0009,760.7854635,23274.849,1601.103301,14033.54304,5319.856984,7216.778718,261.5182301,3280.293273,49.08272345,10796.64994,60.31612593,14333.39669,1470.221101,19694.80263,5713.701922,36396.12713,13074.58417,32926.29048,8048.700185,7774.066876,961.7597993
51.333,9684.796194,2391.723359,18967.60726,11670.64574,22927.12,12599.05892,34575.37586,7630.564838,24248.77614,7115.225014,10492.45196,3311.697482,3538.570762,249.5086208,14820.03371,2889.190638,19079.74743,5979.652136,28926.1404,15902.63295,24851.15747,15161.5609,22850.1867,3307.581495,19141.9571,11432.51382,3063.688959,7.153705823,10849.01468,857.6264399,14734.46505,4850.094833,18242.43567,690.7523554,22872.30206,1709.357017,26800.62088,19151.81622,16614.36445,11484.40814,3199.687689,119.7664778,8550.061372,1473.523739,12161.41896,1960.921712,4600.450718,6032.74756,27724.7417,10179.14394,25429.16098,490.9597688,6861.95485,1141.039815,3269.244048,39.25284429,9827.528587,999.0826031,16040.41009,3304.182836,18778.09337,1049.062248,23266.10081,1604.989827,12294.97533,2349.917758,7307.774471,240.7023425,3287.765729,93.66940406,10608.8874,155.7227353,14162.03671,1848.325216,19542.80609,5931.485908,36464.88422,13164.75032,33027.10497,8031.467274,7845.784772,979.7456209
51.667,9751.564917,2397.707288,19031.16574,11521.36351,22760.72966,13504.70763,34585.68595,7477.391241,24310.71875,7159.1468,10558.32945,3057.650835,3543.334352,242.7718878,15012.35393,2812.370239,19514.16396,5870.168628,29145.82379,16077.02897,25016.74459,15296.4951,22996.88021,3264.174315,19171.13402,11264.60932,3072.318042,2.277471265,11037.19227,623.4429884,14711.20834,4878.742149,18329.76478,583.7375556,22842.05773,1518.783721,26880.62637,19209.79121,16471.99426,11248.0708,3196.262523,105.0230667,8508.081227,1545.620551,12254.46177,1812.36874,4589.175262,6015.673872,27253.44477,9508.386786,25505.29984,533.5825489,6946.801213,1255.490838,3264.939881,24.12665173,9753.952665,1193.920808,16147.29211,3282.802781,18796.22956,1331.615927,23314.13672,1599.282185,11316.75156,838.2016553,7205.486681,342.2105053,3333.933024,94.84702695,10496.56184,289.1192134,14529.24786,1287.998022,19745.18338,5567.499453,36455.46538,13096.27573,32983.95176,8002.966333,7838.521507,1007.657579
52,9884.104665,2309.262728,18979.31766,11692.26849,22829.75931,13416.98445,35032.27813,7999.812787,24396.0974,7168.510806,10495.59796,3440.150714,3562.192506,261.357265,15241.51685,2611.321508,19390.49919,5678.775709,29186.55031,16034.98933,25131.90438,15436.27626,23168.68859,3291.315362,19131.12262,11165.64443,3082.429301,8.260378362,11308.96035,234.9388132,14688.49834,4855.70462,18282.85083,747.9080201,22881.36289,1494.310536,26930.92857,19287.14558,16264.40062,10954.48906,3197.496077,129.3949933,8641.691336,1370.809459,12398.38685,1621.555867,4777.072035,6351.820919,27853.59881,10303.39265,25517.55681,610.3134941,7044.436269,1407.417294,3292.331548,44.78595486,9848.067308,954.6726573,16124.48617,3209.538118,19062.36515,1059.862427,23318.58269,1516.627099,11257.76808,755.7597962,7247.930992,461.5216217,3326.769643,96.4922957,10808.59918,44.68799344,14285.7229,1400.463299,19584.28913,5432.999618,36458.18842,13110.02619,33058.43179,8030.515249,7742.147881,1001.472337
52.333,9751.095918,2497.365503,19146.48428,11571.82471,23092.26759,12721.88678,35346.0906,8441.31263,24471.45805,7264.16729,10617.15193,3043.012924,3568.905275,282.9766738,14895.1573,2913.057478,19428.06938,5846.260753,29191.32585,15930.65496,25345.79175,15668.36656,23224.11424,3194.546879,19010.38273,11176.71726,3080.409075,17.87820452,10969.68324,768.907998,14801.51842,4906.587911,18363.56601,661.2381997,22990.42577,1547.961717,27002.19231,19285.35839,16449.75961,11170.43221,3215.685878,80.16593759,8553.756318,1483.854646,12300.33792,1859.212943,4450.451919,5789.54116,28547.10872,11294.06326,25563.40147,576.1526913,7163.000178,1546.007747,3283.483333,51.64236525,9878.081526,1075.641191,16128.99756,3262.587236,19179.21338,821.0979768,23360.87404,1551.570411,12211.03834,2115.484296,7236.864537,293.7903333,3309.507828,62.92143256,10577.26779,245.6944411,14186.89749,1646.289557,19452.86726,5326.115997,36510.81215,13166.0626,33094.91479,8092.009498,7729.425118,1034.391321
52.667,9779.699048,2403.174452,19242.91331,11381.71335,22673.24828,13163.14872,35227.27496,8054.971599,24523.13996,7171.279047,10707.69572,3176.572472,3564.547121,284.8973933,15039.82584,2922.011515,19428.30678,5956.233679,29351.96022,16032.99542,25542.45515,15879.56041,23347.14037,3194.509926,19061.60053,11097.40163,3073.29816,0.89137603,11079.52484,663.56133,14869.58176,4985.694286,18420.44448,621.4683501,23135.79485,1636.535224,26997.79121,19205.31545,16527.93919,11273.99573,3199.955944,110.2463539,8619.969314,1412.842745,12529.90367,1543.043228,4686.605468,6199.042214,28187.42397,10684.98305,25584.48271,615.8655616,7219.584135,1556.781367,3281.439881,47.46117551,9857.634888,1122.714331,16506.98088,3758.952607,18899.98813,791.8507517,23314.77334,1506.457993,11533.25763,1054.934435,7351.317641,282.9493586,3273.120035,15.38659435,10683.71004,131.9319337,14497.82888,1352.23016,19708.10884,4948.17933,36461.43927,13018.45707,33128.74713,8050.7602,7798.372057,1007.446224
